h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,labels
20021024,43.7,40.5,9999.9,9999.9,6.3,7.7,11.1,999.9,53.6,35.6,99.99,999.9,
20021025,41.9,38.9,9999.9,9999.9,5.7,9.1,12.0,999.9,50.0,37.4,0.00,999.9,
20021026,45.8,44.0,9999.9,9999.9,6.4,7.0,12.0,999.9,48.2,37.4,99.99,999.9,
20021027,45.7,40.0,9999.9,9999.9,6.7,7.4,12.0,999.9,53.6,39.2,99.99,999.9,
20021028,42.8,40.1,9999.9,9999.9,6.9,9.5,15.0,999.9,48.2,39.2,99.99,999.9,
20021029,42.6,39.9,9999.9,9999.9,6.7,4.8,12.0,999.9,50.0,33.8,99.99,999.9,
20021030,39.1,37.6,9999.9,9999.9,6.1,1.8,6.0,999.9,46.4,33.8,99.99,999.9,
20021031,40.2,37.2,9999.9,9999.9,7.0,3.9,7.0,999.9,42.8,37.4,99.99,999.9,
20021101,39.6,37.9,9999.9,9999.9,6.4,4.9,9.9,999.9,42.8,33.8,99.99,999.9,
20021102,37.5,35.4,9999.9,9999.9,6.2,4.9,9.9,999.9,44.6,33.8,99.99,999.9,
20021103,32.8,26.1,9999.9,9999.9,7.0,5.7,8.0,999.9,35.6,26.6,0.00,999.9,
20021104,31.8,25.3,9999.9,9999.9,6.5,2.5,6.0,999.9,35.6,28.4,99.99,999.9,
20021105,37.6,34.0,9999.9,9999.9,7.0,4.0,7.0,999.9,41.0,33.8,99.99,999.9,
20021106,38.0,30.6,9999.9,9999.9,6.8,6.8,12.0,999.9,42.8,30.2,99.99,999.9,
20021107,31.8,25.2,9999.9,9999.9,6.2,7.7,14.0,999.9,37.4,28.4,0.00,999.9,
20021108,32.4,30.6,9999.9,9999.9,2.7,4.1,8.0,999.9,35.6,30.2,99.99,999.9,
20021109,34.0,32.2,9999.9,9999.9,1.7,5.0,8.0,999.9,35.6,32.0,99.99,999.9,
20021110,33.0,31.5,9999.9,9999.9,1.9,1.1,2.9,999.9,37.4,28.4,99.99,999.9,
20021111,27.6,25.7,9999.9,9999.9,5.8,3.4,6.0,999.9,33.8,19.4,99.99,999.9,
20021112,26.2,22.7,9999.9,9999.9,5.2,4.3,8.0,999.9,32.0,19.4,99.99,999.9,
20021113,34.9,34.0,9999.9,9999.9,2.1,7.3,11.1,999.9,39.2,30.2,99.99,999.9,
20021114,39.6,39.1,9999.9,9999.9,0.8,2.7,6.0,999.9,42.8,37.4,99.99,999.9,
20021115,38.6,38.0,9999.9,9999.9,2.5,6.1,9.9,999.9,41.0,37.4,99.99,999.9,
20021116,43.0,42.3,9999.9,9999.9,2.3,2.8,7.0,999.9,46.4,39.2,99.99,999.9,
20021117,47.9,45.5,9999.9,9999.9,6.3,10.2,14.0,26.0,55.4,42.8,99.99,999.9,
20021118,42.2,40.5,9999.9,9999.9,6.8,6.1,11.1,999.9,46.4,35.6,99.99,999.9,
20021119,40.8,39.7,9999.9,9999.9,3.3,5.7,11.1,999.9,42.8,39.2,99.99,999.9,
20021120,36.9,34.9,9999.9,9999.9,6.4,7.1,11.1,999.9,41.0,33.8,99.99,999.9,
20021121,35.5,34.1,9999.9,9999.9,6.2,4.8,8.9,999.9,37.4,32.0,99.99,999.9,
20021122,31.0,28.6,9999.9,9999.9,6.4,3.7,7.0,999.9,33.8,26.6,0.00,999.9,
20021123,29.8,26.1,9999.9,9999.9,6.8,8.8,13.0,999.9,32.0,26.6,0.00,999.9,
20021124,33.9,31.0,9999.9,9999.9,6.7,7.7,9.9,999.9,35.6,30.2,99.99,999.9,
20021125,39.1,37.3,9999.9,9999.9,4.4,6.7,8.9,999.9,42.8,35.6,99.99,999.9,
20021126,45.3,42.0,9999.9,9999.9,6.6,10.1,15.9,999.9,48.2,42.8,99.99,999.9,
20021127,44.9,42.9,9999.9,9999.9,5.9,6.9,9.9,999.9,48.2,42.8,99.99,999.9,
20021128,40.4,36.2,9999.9,9999.9,7.0,4.7,8.9,999.9,44.6,32.0,99.99,999.9,
20021129,24.9,17.3,9999.9,9999.9,6.7,9.7,14.0,999.9,32.0,17.6,0.00,999.9,
20021130,17.7,1.8,9999.9,9999.9,6.2,13.2,15.9,22.9,21.2,14.0,0.00,999.9,
20021201,16.7,7.5,9999.9,9999.9,5.5,14.1,16.9,23.9,23.0,12.2,99.99,999.9,
20021202,24.8,16.5,9999.9,9999.9,6.5,11.8,15.9,22.9,26.6,23.0,99.99,999.9,
20021203,24.5,16.3,9999.9,9999.9,6.9,5.1,7.0,999.9,26.6,19.4,0.00,999.9,
20021204,24.1,15.4,9999.9,9999.9,6.9,6.1,8.9,999.9,26.6,19.4,0.00,999.9,
20021205,18.5,10.8,9999.9,9999.9,6.3,6.4,8.9,16.9,23.0,15.8,0.00,999.9,
20021206,14.4,5.4,9999.9,9999.9,6.2,5.0,7.0,999.9,19.4,12.2,0.00,999.9,
20021207,14.7,8.4,9999.9,9999.9,6.4,3.7,7.0,999.9,23.0,3.2,99.99,999.9,
20021208,19.4,13.5,9999.9,9999.9,7.0,2.8,5.1,999.9,21.2,17.6,99.99,999.9,
20021209,19.4,15.4,9999.9,9999.9,6.1,2.6,6.0,999.9,26.6,10.4,99.99,999.9,
20021210,21.2,18.2,9999.9,9999.9,5.4,2.3,5.1,999.9,30.2,12.2,99.99,999.9,
20021211,21.9,17.7,9999.9,9999.9,5.7,3.3,7.0,999.9,30.2,6.8,0.00,999.9,
20021212,37.6,34.8,9999.9,9999.9,7.0,6.1,8.9,999.9,39.2,33.8,99.99,999.9,
20021213,29.7,27.2,9999.9,9999.9,6.0,4.4,8.9,999.9,37.4,17.6,99.99,999.9,
20021214,16.0,12.9,9999.9,9999.9,7.0,4.3,7.0,999.9,17.6,8.6,99.99,999.9,
20021215,7.8,2.8,9999.9,9999.9,6.2,3.8,6.0,999.9,12.2,3.2,0.00,999.9,
20021216,7.8,1.7,9999.9,9999.9,6.2,5.6,11.1,999.9,12.2,3.2,0.00,999.9,
20021217,15.4,9.7,9999.9,9999.9,6.4,8.4,11.1,999.9,19.4,10.4,99.99,999.9,
20021218,27.3,24.1,9999.9,9999.9,5.7,5.1,12.0,999.9,37.4,19.4,99.99,999.9,
20021219,31.0,26.7,9999.9,9999.9,6.7,5.3,9.9,999.9,37.4,24.8,0.00,999.9,
20021220,38.3,34.9,9999.9,9999.9,6.9,9.4,11.1,999.9,39.2,35.6,99.99,999.9,
20021221,32.2,23.6,9999.9,9999.9,6.9,6.7,14.0,999.9,35.6,28.4,99.99,999.9,
20021222,26.5,16.9,9999.9,9999.9,6.6,11.9,20.0,27.0,30.2,21.2,99.99,999.9,
20021223,25.5,16.3,9999.9,9999.9,6.8,12.7,16.9,999.9,30.2,23.0,99.99,999.9,
20021224,19.6,14.7,9999.9,9999.9,6.2,7.0,15.9,999.9,24.8,6.8,99.99,999.9,
20021225,6.5,2.1,9999.9,9999.9,6.3,3.1,5.1,999.9,15.8,-0.4,0.00,999.9,
20021226,12.1,6.6,9999.9,9999.9,6.3,6.0,8.0,999.9,17.6,6.8,0.00,999.9,
20021227,19.1,13.8,9999.9,9999.9,6.0,6.4,8.9,999.9,21.2,17.6,99.99,999.9,
20021228,19.5,14.8,9999.9,9999.9,4.3,9.4,13.0,999.9,24.8,15.8,99.99,999.9,
20021229,31.6,30.2,9999.9,9999.9,1.9,6.3,11.1,999.9,35.6,24.8,99.99,999.9,
20021230,11.6,6.4,9999.9,9999.9,4.6,9.5,12.0,999.9,24.8,8.6,99.99,999.9,
20021231,14.9,8.8,9999.9,9999.9,5.4,7.2,15.0,999.9,19.4,3.2,99.99,999.9,
20030101,25.3,20.8,9999.9,9999.9,6.1,8.6,13.0,20.0,32.0,14.0,99.99,999.9,
20030102,7.8,2.9,9999.9,9999.9,5.9,5.1,8.0,999.9,12.2,3.2,99.99,999.9,
20030103,8.1,2.8,9999.9,9999.9,6.8,6.0,8.9,999.9,15.8,3.2,99.99,999.9,
20030104,3.1,-1.9,9999.9,9999.9,5.8,2.2,6.0,999.9,10.4,-9.4,99.99,999.9,
20030105,-3.1,-8.8,9999.9,9999.9,4.9,1.9,6.0,999.9,1.4,-14.8,99.99,999.9,
20030106,-10.7,-17.6,9999.9,9999.9,5.8,0.4,1.9,999.9,1.4,-20.2,99.99,999.9,
20030107,4.9,-1.7,9999.9,9999.9,5.8,6.8,13.0,999.9,17.6,-7.6,99.99,999.9,
20030108,25.2,22.3,9999.9,9999.9,6.8,6.2,8.9,999.9,32.0,17.6,99.99,999.9,
20030109,32.2,29.3,9999.9,9999.9,6.8,7.2,12.0,999.9,35.6,26.6,99.99,999.9,
20030110,11.5,6.7,9999.9,9999.9,5.2,4.8,12.0,999.9,26.6,-7.6,99.99,999.9,
20030111,1.2,-4.8,9999.9,9999.9,6.4,6.6,16.9,999.9,28.4,-16.6,99.99,999.9,
20030112,31.8,29.4,9999.9,9999.9,6.3,5.9,11.1,999.9,35.6,23.0,99.99,999.9,
20030113,34.4,31.6,9999.9,9999.9,6.8,9.4,13.0,999.9,39.2,19.4,99.99,999.9,
20030114,28.6,25.2,9999.9,9999.9,5.8,7.9,19.0,21.0,41.0,14.0,99.99,999.9,
20030115,38.6,34.2,9999.9,9999.9,6.5,8.6,15.0,26.0,42.8,33.8,99.99,999.9,
20030116,38.6,35.4,9999.9,9999.9,6.7,12.7,18.1,29.9,41.0,32.0,99.99,999.9,
20030117,35.8,32.4,9999.9,9999.9,6.6,7.5,12.0,999.9,39.2,28.4,99.99,999.9,
20030118,37.1,32.2,9999.9,9999.9,6.7,10.5,15.0,21.0,39.2,32.0,0.00,999.9,
20030119,38.5,35.6,9999.9,9999.9,6.9,7.6,12.0,999.9,39.2,35.6,0.00,999.9,
20030120,36.0,31.8,9999.9,9999.9,5.6,8.4,13.0,999.9,37.4,33.8,99.99,999.9,
20030121,35.0,32.4,9999.9,9999.9,4.1,10.8,15.9,999.9,35.6,33.8,99.99,999.9,
20030122,33.3,27.6,9999.9,9999.9,7.0,12.6,15.0,999.9,35.6,32.0,99.99,999.9,
20030123,34.6,30.6,9999.9,9999.9,6.0,7.9,15.0,999.9,37.4,32.0,99.99,999.9,
20030124,34.6,33.0,9999.9,9999.9,3.8,2.3,9.9,999.9,39.2,32.0,99.99,999.9,
20030125,36.7,33.9,9999.9,9999.9,6.6,8.0,9.9,999.9,39.2,33.8,99.99,999.9,
20030126,36.7,34.1,9999.9,9999.9,5.2,11.0,13.0,999.9,37.4,35.6,99.99,999.9,
20030127,39.7,37.3,9999.9,9999.9,6.9,6.1,9.9,999.9,42.8,37.4,99.99,999.9,
20030128,35.8,34.6,9999.9,9999.9,4.5,5.6,9.9,999.9,39.2,33.8,99.99,999.9,
20030129,29.5,26.8,9999.9,9999.9,6.7,8.2,13.0,999.9,35.6,24.8,99.99,999.9,
20030130,21.1,16.3,9999.9,9999.9,6.4,6.5,11.1,999.9,28.4,15.8,99.99,999.9,
20030131,16.0,12.1,9999.9,9999.9,5.0,5.7,12.0,999.9,21.2,10.4,99.99,999.9,
20030201,13.1,8.4,9999.9,9999.9,6.3,3.0,6.0,999.9,21.2,3.2,99.99,999.9,
20030202,19.9,13.2,9999.9,9999.9,6.3,9.8,14.0,999.9,24.8,15.8,0.00,999.9,
20030203,15.3,8.0,9999.9,9999.9,5.6,14.6,16.9,27.0,17.6,10.4,99.99,999.9,
20030204,16.2,9.9,9999.9,9999.9,4.7,13.1,15.9,999.9,17.6,15.8,99.99,999.9,
20030205,18.1,12.0,9999.9,9999.9,6.8,7.3,12.0,999.9,19.4,14.0,99.99,999.9,
20030206,20.4,16.7,9999.9,9999.9,5.3,7.1,12.0,999.9,26.6,15.8,99.99,999.9,
20030207,25.2,22.5,9999.9,9999.9,4.6,6.6,12.0,999.9,32.0,23.0,99.99,999.9,
20030208,29.6,26.9,9999.9,9999.9,4.5,0.4,2.9,999.9,33.8,26.6,0.00,999.9,
20030209,29.9,26.9,9999.9,9999.9,5.7,1.4,5.1,999.9,32.0,26.6,0.00,999.9,
20030210,27.3,25.2,9999.9,9999.9,5.7,4.4,8.9,999.9,28.4,26.6,0.00,999.9,
20030211,27.1,24.9,9999.9,9999.9,4.8,4.9,7.0,999.9,28.4,24.8,99.99,999.9,
20030212,31.6,29.6,9999.9,9999.9,3.6,4.8,7.0,999.9,35.6,28.4,99.99,999.9,
20030213,30.9,29.7,9999.9,9999.9,3.2,4.2,6.0,999.9,33.8,30.2,99.99,999.9,
20030214,29.4,26.6,9999.9,9999.9,5.7,9.5,15.9,999.9,32.0,24.8,99.99,999.9,
20030215,15.0,7.5,9999.9,9999.9,6.4,7.3,13.0,999.9,24.8,1.4,99.99,999.9,
20030216,9.3,1.2,9999.9,9999.9,6.1,3.5,9.9,999.9,23.0,-4.0,0.00,999.9,
20030217,30.0,26.0,9999.9,9999.9,6.8,7.0,9.9,999.9,33.8,24.8,0.00,999.9,
20030218,28.8,27.1,9999.9,9999.9,4.4,6.2,11.1,999.9,30.2,28.4,0.00,999.9,
20030219,27.9,25.5,9999.9,9999.9,6.6,7.2,11.1,999.9,32.0,23.0,0.00,999.9,
20030220,25.2,22.3,9999.9,9999.9,6.0,3.7,8.0,999.9,33.8,17.6,0.00,999.9,
20030221,25.8,22.4,9999.9,9999.9,5.2,1.2,5.1,999.9,39.2,15.8,0.00,999.9,
20030222,28.3,26.3,9999.9,9999.9,5.3,2.5,6.0,999.9,32.0,21.2,0.00,999.9,
20030223,31.0,26.7,9999.9,9999.9,7.0,1.9,5.1,999.9,33.8,28.4,99.99,999.9,
20030224,28.4,23.6,9999.9,9999.9,6.0,3.4,7.0,999.9,32.0,19.4,0.00,999.9,
20030225,23.2,21.0,9999.9,9999.9,2.2,3.3,7.0,999.9,26.6,12.2,0.00,999.9,
20030226,18.8,17.3,9999.9,9999.9,1.9,2.6,6.0,999.9,21.2,17.6,99.99,999.9,
20030227,20.4,15.9,9999.9,9999.9,5.1,7.6,12.0,999.9,26.6,17.6,99.99,999.9,
20030228,22.5,17.9,9999.9,9999.9,6.2,3.8,8.9,999.9,24.8,19.4,99.99,999.9,
20030301,23.2,17.1,9999.9,9999.9,5.7,1.6,5.1,999.9,26.6,17.6,99.99,999.9,
20030302,22.2,16.2,9999.9,9999.9,5.7,1.7,5.1,999.9,28.4,12.2,99.99,999.9,
20030303,20.8,15.6,9999.9,9999.9,5.4,1.5,7.0,999.9,32.0,8.6,0.00,999.9,
20030304,29.0,22.2,9999.9,9999.9,6.3,2.9,7.0,999.9,35.6,21.2,99.99,999.9,
20030305,25.9,19.8,9999.9,9999.9,5.2,2.0,8.0,999.9,32.0,15.8,0.00,999.9,
20030306,24.0,19.1,9999.9,9999.9,4.5,3.1,11.1,999.9,33.8,12.2,0.00,999.9,
20030307,28.6,20.5,9999.9,9999.9,6.2,5.8,12.0,999.9,35.6,21.2,0.00,999.9,
20030308,30.7,19.5,9999.9,9999.9,6.2,8.0,12.0,999.9,37.4,21.2,0.00,999.9,
20030309,33.3,28.1,9999.9,9999.9,5.9,7.2,11.1,999.9,35.6,30.2,99.99,999.9,
20030310,37.0,35.3,9999.9,9999.9,3.6,7.8,13.0,999.9,39.2,33.8,99.99,999.9,
20030311,41.2,38.9,9999.9,9999.9,4.7,9.0,12.0,999.9,46.4,37.4,99.99,999.9,
20030312,37.1,35.2,9999.9,9999.9,5.8,12.3,19.0,29.9,41.0,32.0,99.99,999.9,
20030313,32.1,28.3,9999.9,9999.9,6.8,14.6,23.9,33.0,33.8,30.2,99.99,999.9,
20030314,34.1,30.4,9999.9,9999.9,6.9,3.2,7.0,999.9,37.4,30.2,99.99,999.9,
20030315,34.3,29.7,9999.9,9999.9,6.1,3.7,11.1,999.9,42.8,26.6,0.00,999.9,
20030316,34.9,28.4,9999.9,9999.9,6.2,3.1,8.0,999.9,48.2,26.6,0.00,999.9,
20030317,36.9,33.2,9999.9,9999.9,6.5,8.2,14.0,999.9,42.8,33.8,99.99,999.9,
20030318,37.1,30.7,9999.9,9999.9,6.4,5.0,8.0,999.9,41.0,30.2,0.00,999.9,
